city,state,HotelName,Address,PhoneNumber,HotelWebsite,HotelRating,Spa,Airport shuttle,Business Center,Pool,Contactless check,Pet friendly,Free Wifi,Wheel-chair accessible,Complementary breakfast,Fitness Center,24 hr front desk,Valet Parking,Open bar,smoking
Indianapolis,IN,Bottleworks Hotel,850 Massachusetts Avenue Indianapolis IN,3177437907,https://www.booking.com/hotel/us/bottleworks-hotel.htm,4.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
Indianapolis,IN,Fairfield Inn & Suites by Marriott  Greenfield,2253 William Way Greenfield IN,3173186006,https://www.booking.com/hotel/us/fairfield-inn--suites-by-marriott-indianapolis-greenfield.htm,2.0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
Indianapolis,IN,Residence Inn by Marriott  South/Greenwood,5250 Noggle Way Indianapolis IN,3178884955,https://www.booking.com/hotel/us/residence-inn-by-marriott-indianapolis-southgreenwood.htm,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Indianapolis,IN,Hampton Inn Lebanon IN,401 N Mt Zion Rd,"",https://www.booking.com/hotel/us/hampton-inn-lebanon-in.html,2.0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
Indianapolis,IN,Hyatt House  Fishers,"11455 Ikea Way, Fishers, BUILDING TWO 46037, United States",3172884188,https://www.booking.com/hotel/us/hyatt-house-indianapolis-fishers.htm,4.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Indianapolis,IN,"Hotel Indy, , a Tribute Portfolio Hotel","141 E WASHINGTON STREET, Indianapolis, IN, 46204",3177352527,https://www.booking.com/hotel/us/hotel-indy-indianapolis-a-tribute-portfolio-hotel.htm,4.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Indianapolis,IN,Courtyard by Marriott  Fishers,"11550 WHISTLE DRIVE, Fishers, IN, 46037",3175587588,https://www.booking.com/hotel/us/courtyard-by-marriott-indianapolis-fishers.htm,3.0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
Indianapolis,IN,Residence Inn by Marriott  Keystone,"9450 Counselors Row Indianápolis, 46240, Estados Unidos","",https://www.booking.com/hotel/us/residence-inn-by-marriott-indianapolis-keystone.html,3.0,0,0,0,1,0,1,1,0,0,1,1,1,1,0
Indianapolis,IN,SpringHill Suites by Marriott  Keystone,"9450 Counselors Row, Indianapolis, 46240, United States",4632232040,https://www.booking.com/hotel/us/springhill-suites-by-marriott-indianapolis-keystone.htm,2.0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
Indianapolis,IN,Downtown Indy Guest Homes,213 N Summit St,7863687697,https://www.booking.com/hotel/us/downtown-indy-guest-homes.htm,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Indianapolis,IN,Mint House at Cosmopolitan,524 N Senate Ave,8559729090,https://www.booking.com/hotel/us/mint-house-at-cosmopolitan.htm,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Indianapolis,IN,Hyatt House  Downtown,130 South Pennsylvania Street,3177629000,https://www.booking.com/hotel/us/hyatt-house-indianapolis-downtown.htm,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Indianapolis,IN,Speedway Charm,4920 Ford St,3179460120,https://www.booking.com/hotel/us/speedway-charm.htm,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Indianapolis,IN,Fairfield Inn & Suites by Marriott,350 Paris Drive,3177393999,https://www.booking.com/hotel/us/fairfield-inn--suites-by-marriott-indianapolis-franklin.htm,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Indianapolis,IN,4 Bed 4 Bath Home in,1037 Hosbrook Street,4159927692,https://www.booking.com/hotel/us/4-bed-4-bath-home-in-indianapolis.htm,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Indianapolis,IN,Aiken Manor B&B LLC,296 Webster Lake Rd,5082873426,https://www.booking.com/hotel/us/aiken-manor-bb-llc.htm,3.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Indianapolis,IN,"Hampton Inn , IN",361 Paris Drive,8004458667,https://www.booking.com/hotel/us/hampton-inn-franklin-in.htm,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Indianapolis,IN,Delta Hotels by Marriott  Airport,5860 Fortune Cir W,3172479700,https://www.booking.com/hotel/us/delta-hotels-by-marriott-indianapolis-airport.htm,3.0,0,1,1,0,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Quality Inn & Conference Center,2701 East Fowler Avenue TampaFlorida 33612,8139714710,http://https://www.choicehotels.com/florida/tampa/quality-inn-hotels/f,3.0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
Tampa,FL,Marriott Execustay The Element,808 North Franklin Street TampaFlorida 33602,"",http://www.execustay.com/furnished-apartments/tamp,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tampa,FL,Oakwood Sanctuary Highland Oaks,10246 Douglas Oak Circle TampaFlorida 33610,"",http://www.execustay.com/furnished-apartments/tamp,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tampa,FL,Super 8  U.S.F. Near Busch Gardens Downtown,321 E Fletcher Ave TampaFlorida 33612,8139334545,http://www.super8.com/hotels/florida/tampa/super-8-tampa-usf-near-busch-gardens-downtown/photos-vide,2.0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
Tampa,FL,Oakwood South,6501 South Westshore Boulevard TampaFlorida 33616,"",http://www.oakwood.com/corporate-apartments/furnis,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tampa,FL,Oakwood Brandon,1240 Astor Commons Place BrandonFlorida 33511,6024272781,http://www.oakwood.com/corporate-apartments/furnis,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tampa,FL,Floridan Palace Hotel,905 N Florida Ave TampaFlorida 33602,8132251700,https://www.booking.com/hotel/us/floridan-palace-hotel.htm,3.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Harborside Suites at Little Harbor,536 Bahia Beach Blvd RuskinFL 33570,8139226000,https://www.booking.com/hotel/us/harborside-suites-at-little-harbor.htm,3.0,0,0,1,1,0,0,0,1,0,1,1,1,1,0
Tampa,FL,Hampton Inn & Suites  Northwest oldsmar,4017 Tampa Road OldsmarFL 34677,8138187202,https://www.booking.com/hotel/us/hampton-inn--suites-tampa-northwest-oldsmar.htm,2.0,1,0,1,1,0,0,0,1,1,1,1,1,1,0
Tampa,FL,Sailport Waterfront Suites,2506 N Rocky Point Dr TampaFlorida 33607,8132819599,http://www.sailport.com/,3.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1
Tampa,FL,Ramada by Wyndham  Airport Westshore,1200 N. Westshore Blvd TampaFlorida 33607,8132823636,http://www.ramadawestshore.com/,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,DoubleTree Suites by Hilton  Bay,3050 North Rocky Point Drive West TampaFlorida 33607-5800,8138888800,http://doubletree3.hilton.com/en/hotels/location/T,4.0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
Tampa,FL,Red Roof Inn PLUS & Suites,11310 North 30th Street TampaFlorida 33612,8139717690,http://www.histampa.com/,2.0,0,0,1,1,1,0,0,1,0,0,1,1,1,0
Tampa,FL,DoubleTree by Hilton Hotel  Airport - Westshore,4500 W Cypress St,8138794800,https://www.booking.com/hotel/us/doubletree-by-hilton-hotel-tampa-airport---westshore.htm,4.0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Embassy Suites  USF Near Busch Gardens,3705 Spectrum Boulevard 33612 Tampa University of South FloridaTampaFL 33612,8139777066,http://embassysuites.hilton.com/en/es/hotels/index.jhtml?ctyhocn=TPAFRES,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Embassy Suites  Airport Westshore,555 North Westshore Boulevard TampaFlorida 33609,8138751555,http://embassysuites.hilton.com/en/es/hotels/index.jhtml?ctyhocn=TPAFLES,3.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
Tampa,FL,Hampton Inn & Suites  North,8210 Hidden River Parkway Tampa33637 Florida,8139036000,http://hamptoninn3.hilton.com/en/hotels/florida/hampton-inn-and-suites-tampa-north-TPANOHX/index.html,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Brandon Center Hotel,10110 Horace Avenue Tampa33619 Florida,8136618888,http://hamptoninn3.hilton.com/en/hotels/florida/hampton-inn-tampa-brandon-TPABRHX/index.html,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Hampton Inn  International Airport Westshore,4817 W. Laurel Street 33607 Tampa TampaFlorida 33607,8132870778,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=TPAATHX,2.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Hampton Inn  Rocky Point,3035 North Rocky Point Drive 33607 TampaFlorida,8132896262,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=TPARPHX,2.0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Hampton Inn  Veterans Expressway,5628 West Waters Avenue TampaFlorida 33634,8139015900,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=TPAVEHX,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Hilton Garden Inn  East Brandon,10309 Highland Manor Drive TampaFL 33610,8136266700,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=TPAEBGI,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
Tampa,FL,Hilton Garden Inn  Ybor Historic District,1700 East 9th Avenue TampaFlorida 33605,8137699267,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=TPAYCGI,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Hilton  Airport Westshore,2225 North Lois Avenue 33607-2355 TampaFlorida,8138776688,http://www1.hilton.com/en_US/hi/hotel/TPAAHHF/index.do,3.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Hilton Garden Inn  North,13305 Oaks Blvd Temple Terrace33637 Florida,8133425000,http://hiltongardeninn3.hilton.com/en/hotels/florida/hilton-garden-inn-tampa-north-TPANHGI/index.html,3.0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
Tampa,FL,The Godfrey Hotel & Cabanas,7700 Courtney Campbell Causeway 7700 33607 Tampa TampaFlorida 33607-1430,8132818900,http://godfreyhoteltampa.com/,3.0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Sheraton  Riverwalk Hotel,200 N Ashley Dr TampaFlorida 33602,8132232222,http://www.sheratontampariverwalk.com/,3.0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
Tampa,FL,Days Inn & Suites by Wyndham  near Ybor City,2905 North 50th Street TampaFlorida 33619-2317,8136260044,https://www.wyndhamhotels.com/days-inn/tampa-florida/days-inn-suites-tampa-near-ybor-city/overview,2.0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
Tampa,FL,East Lake Inn,6529 East Hillsborough Avenue TampaFlorida 33610,8136228339,http://www.eastlakeinntampafl.com/,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Tampa,FL,Seminole Hard Rock Hotel & Casino,5223 Orient Road 5223 TampaFlorida 33610,8136277625,http://www.seminolehardrocktampa.com/,4.0,1,0,0,1,1,0,0,1,1,1,1,1,0,1
Tampa,FL,Days Inn  North Of Busch Gardens,701 East Fletcher Ave Tampa,"",http://www.daysinn.com/hotels/florida/tampa/days-inn-tampa-north-of-busch-gardens/hotel-overview?hotel_id=05280&campaign_code=IP_Local,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Tampa,FL,Epicurean Hotel Autograph Collection,1207 South Howard Avenue TampaFlorida 33606,8558292536,http://epicureanhotel.com/,4.0,1,0,1,1,1,0,0,1,0,1,1,1,0,0
Tampa,FL,Comfort Inn Conference Center,"E. Busch Boulevard, 820 TAMPA","",https://www.booking.com/hotel/us/comfort-inn-conference-center.htm,3.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Tampa,FL,La Quinta Inn & Suites  North I 75,17301 Dona Michelle Dr TampaFlorida 33647,8139717676,http://www.lq.com/lq/properties/propertyProfile.do?propId=6650,2.0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
Tampa,FL,Airport Stadium Inn,2522 N Dale Mabry Hwy TampaFlorida 33607,"",https://www.booking.com/hotel/us/tampa-airport-stadium-inn.htm,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tampa,FL,The Barrymore Hotel  Riverwalk,111 West Fortune Street TampaFlorida 33602,8132231351,http://barrymorehotel.com/,3.0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
Tampa,FL,Country Inn & Suites by Radisson  Airport North FL,8109 Benjamin Road TampaFlorida 33634,8138811800,http://www.countryinns.com/tampa-hotel-fl-33634/fltampno,2.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Hyde Park Hotel,2105 West Bristol Avenue Tampa 33606Florida,8132542000,http://hotelinhydepark.com/Hyde_Park_Hotel/Home.html,2.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
Tampa,FL,Country Inn & Suites By Radisson  Casino fairgrounds Fl,11551 Discovery Lane SeffnerFlorida 33584,8136758600,http://www.countryinns.com/seffner-hotel-fl-33584/flseffne,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Pirates Pointe Fishing Resort,1800 Kofresi Court RuskinFlorida 33570,8136412052,http://www.piratespointeresort.com,3.0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
Tampa,FL,The Westin  Bay,7627 Courtney Campbell Causeway TampaFlorida 33607,8132810000,http://www.starwoodhotels.com/westin/property/overview/index.html?language=en_US&propertyID=1505,4.0,0,0,1,0,1,0,0,1,1,1,1,1,0,1
Tampa,FL,Courtyard  North i 75 Fletcher,13575 Cypress Glen Lane TampaFL 33637,8139789898,https://www.booking.com/hotel/us/courtyard-tampa-north-i-75-fletcher.htm,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Quality Inn & Suites  Brandon Near Casino,10007 Princess Palm Ave TampaFlorida 33619-1375,8136228557,http://www.baymontinns.com/,2.0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
Tampa,FL,La Quinta Inn by Wyndham  Bay Airport,4730 West Spruce Street TampaFL 33607,8132870440,https://www.booking.com/hotel/us/la-quinta-inn-by-wyndham-tampa-bay-airport.htm,2.0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
Tampa,FL,Rodeway Inn Near Ybor City Casino,2904 Melbourne Blvd. Off I-4 Exit 333605 TampaFlorida,8133742108,https://www.choicehotels.com/florida/tampa/rodeway-inn-hotels/flc71,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Tampa,FL,La Quinta Inn  Near Busch Gardens,9202 North 30Th Street (718) TampaFlorida 33612,8139306900,http://www.lq.com/lq/properties/propertyProfile.do?ident=LQ4037&amp;propId=4037&amp;IATA=99020571&amp;sisearchengine=231&amp;siproduct=4037&amp;clearp,2.0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
Tampa,FL,La Quinta Inn & Suites  USF,3701 East Fowler Avenue Tampa 33612Florida,8139107500,http://www.laquintatampabayusf.com/,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,La Quinta Inn & Suites  Brandon Regency Park,Grand Regency Blvd 310 33510 Tampa BrandonFlorida 33510,8136430574,http://www.lq.com/lq/properties/propertyProfile.do?propId=965,2.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,"Holiday Inn  North, an IHG Hotel (Ex. Wingate by Wyndham  at USF)",3751 E. Fowler Ave TampaFL 33612,8139792828,https://www.wyndhamhotels.com,3.0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
Tampa,FL,La Quinta Inn & Suites  Fairgrounds Casino,4811 Us Highway 301 North TampaFL 33610,8136260885,https://www.booking.com/hotel/us/la-quinta-inn--suites-tampa-fairgrounds-casino.htm,2.0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
Tampa,FL,Masters Inn Seffner,6010 County Road 579 SeffnerFL 33584,"",https://www.booking.com/hotel/us/masters-inn-seffner.html,3.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
Tampa,FL,Ramada by Wyndham Temple Terrace  North,11714 Morris Bridge Rd TampaFlorida 33637,8139858525,https://www.wyndhamhotels.com/ramada/tampa-florida/ramada-tampa/overview,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Courtyard  Westshore Airport,3805 West Cypress TampaFlorida 33607,8138740555,http://www.marriott.com/hotels/travel/tpawt-courtyard-tampa-westshore-airport,3.0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
Tampa,FL,Courtyard  Oldsmar,4014 Tampa Road OldsmarFL 34677,8139258887,http://www.marriott.com/hotels/travel/tpaol-courtyard-tampa-oldsmar/,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Best Western Wesley Chapel,5639 Oakley Blvd Wesley ChapelFlorida 33544,8133452000,HTTPS://WWW.BESTWESTERN.CO.UK/HOTELS/BEST-WESTERN-WESLEY-CHAPEL-10403,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Country Inn & Suites by Radisson  Brandon F,915 South Falkenburg Road TampaFlorida 33619,8133151777,https://www.countryinns.com/tampa-hotel-fl-33619/flbrando,2.0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
Tampa,FL,Le Méridien,601 North Florida Avenue TampaFlorida 33602,8132219555,http://www.lemeridientampa.com/,4.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Chase Suite Hotel,3075 N Rocky Point Dr TampaFL 33607,8132815677,https://www.booking.com/hotel/us/chase-suite-hotel-tampa.htm,3.0,0,1,1,0,1,0,0,1,1,1,1,1,0,0
Tampa,FL,The Inn at Little Harbor,611 Destiny Dr RuskinFlorida 33570,8136453291,http://www.staylittleharbor.com/,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tampa,FL,Sun City Center Inn,809 N Pebble Beach Blvd Sun CityFL 33573,8136343331,http://www.suncitycenterinnfl.com,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Tampa,FL,Motel 6  Fairgrounds,9942 Adamo Drive TampaFlorida 33619,8136235121,https://www.motel6.com/en/motels.fl.tampa.4751.html,2.0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
Tampa,FL,Travelodge  West of Busch Gardens,2901 East Busch Blvd Tampa 33612 TampaFL 33612,8139336471,https://www.booking.com/hotel/us/travelodge-tampa-west-of-busch-gardens.htm,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Tampa,FL,Don Vicente De Ybor,1915 Avenida Republica De Cuba TampaFL 33605,"",https://www.booking.com/hotel/us/don-vicente-de-ybor.htm,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Tampa,FL,Embassy Suites  Brandon,10220 Palm River Road TampaFL 33619,8136531905,http://embassysuites.hilton.com/en/es/hotels/index.jhtml?ctyhocn=TPABDES,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Emerald Greens Condo Resort,13941 Clubhouse Dr TampaFlorida 33618,8139619400,http://www.emeraldgreensresort.com,3.0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
Tampa,FL,Extended Stay America  North USF Attractions,12242 Morris Bridge Rd. TampaFL 33637,8139892264,http://www.extendedstayamerica.com/hotels/fl/tampa-st-petersburg/north-usf-attractions,2.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Tampa,FL,Extended Stay America  Airport N. West Shore Blvd,1805 N Westshore Blvd TampaFL 33607,8136378990,https://www.booking.com/hotel/us/extended-stay-america-tampa-airport-n-west-shore-blvd.htm,2.0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Extended Stay America  Airport Spruce Street,West Spruce Street 4312 33607 Tampa TampaFlorida 33607,8138732850,http://www.extendedstayamerica.com/hotels/fl/tampa-st-petersburg/airport-spruce-street,2.0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Extended Stay America  Airport Memorial Hwy.,4811 Memorial Hwy TampaFlorida 33634,8138865253,http://www.extendedstayamerica.com,2.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Fairfield Inn & Suites  North,12260 Morris Bridge Road Temple TerraceFlorida 33637,8139890007,http://www.marriott.com/hotels/travel/tpatt-fairfield-inn-and-suites-tampa-north/,2.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Hampton Inn & Suites  Wesley Chapel,2740 Cypress Ridge Blvd 2740 Cypress Ridge BoulevardWesley ChapelFlorida 33544,8139732288,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=TPAWCHX,2.0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Hampton Inn Dade City Zephyrhills,13215 Us Hwy 301 33525 Dade City Dade CityFlorida 33525,3525675277,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=DACZPHX,2.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Hilton Garden Inn  Airport Westshore,5312 Avion Park Drive TampaFL 33607,8132892700,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=TPAWSGI,3.0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
Tampa,FL,Hilton Garden Inn  Northwest Oldsmar,4052 Tampa Road OldsmarFL 34677,8138919990,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=TPANWGI,3.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Holiday Inn Express & Suites  USF Busch Gardens,2807 E Busch Blvd TampaFL 33612,8139368200,http://ichotelsgroup.com/redirect?path=hd&localeCode=en&hotelCode=TPABB,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Extended Stay America  North Airport,5401 E Beaumont Center Blvd TampaFL 33634,8132431913,https://www.booking.com/hotel/us/extended-stay-america-tampa-north-airport.htm,2.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Extended Stay America  Brandon,330 Grand Regency Blvd BrandonFlorida 33510,8136435900,http://www.extendedstayamerica.com/hotels/fl/tampa-st-petersburg/tampa-brandon,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Tampa,FL,Homewood Suites by Hilton  Brandon,10240 Palm River Road TampaFlorida 33619,8136857099,http://homewoodsuites3.hilton.com/en/hotels/florida/homewood-suites-by-hilton-tampa-brandon-TPAHWHW/index.html,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
Tampa,FL,Park - Busch Gardens,10165 N. McKinley Dr. TampaFlorida 33612,"",http://seaworldparks.com/en/buschgardens-tampa,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tampa,FL,Howard Johnson Express Inn -  North/Busch Gardens,720 East Fowler Avenue TampaFL 33612,"",https://www.booking.com/hotel/us/howard-johnson-express-inn---tampa-northbusch-gardens.htm,2.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
Tampa,FL,Holiday Inn Express & Suites  East Ybor City,2520 N 50Th St TampaFlorida 33619,8135330400,https://www.ihg.com/holidayinnexpress/hotels/de/de/tampa/tpans/hoteldetail,2.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
Tampa,FL,Hotel South  & Suites,3314 S Dale Mabry Hwy TampaFL 33629,8138324656,https://www.booking.com/hotel/us/hotel-south-tampa--suites.htm,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Tampa,FL,Howard Johnson Hotel  Airport Stadium,2055 N Dale Mabry TampaFloria 33607,8138758818,http://www.wyndhamhotels.com/hojo/tampa-florida/ho,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
Tampa,FL,The Westshore Grand A Tribute Portfolio Hotel,4860 West Kennedy Boulevard TampaFlorida 33609,8132864400,http://www.starwoodhotels.com/tributeportfolio/property/overview/index,4.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Holiday Inn Express  North Telecom Park,13294 Telecom Drive Temple TerraceTampaFlorida 33637,8139729800,http://www.ihg.com/holidayinnexpress/hotels/us/en/tampa/tpatd/hoteldetail,2.0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
Tampa,FL,Hyatt Place  Busch Gardens,11408 North 30th Street TampaFlorida 33612,8139791922,http://WWW.TAMPABUSCHGARDENS.PLACE.HYATT.COM,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Hyatt Place  Airport Westshore,4811 West Main Street 33607 TampaFlorida,8132821037,http://tampaairport.place.hyatt.com/hyatt/hotels/place/index.jsp,3.0,0,1,1,0,1,0,0,0,1,1,1,1,1,0
Tampa,FL,Grand Hyatt  Bay,2900 Bayport Dr TampaFlorida 33607,8138741234,http://www.grandtampabay.hyatt.com,4.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Hilton  Downtown,211 North Tampa Street TampaFlorida 33602,8132043000,http://tamparegency.hyatt.com,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,SpringHill Suites  Westshore Airport,4835 West Cypress Street 33607 TampaFlorida,8136399600,http://www.marriott.de/hotels/travel/tpash-springhill-suites-tampa-westshore-airport/,3.0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Fairfield Inn & Suites  Brandon,10150 Palm River Road Tampa 33619Florida,8136619719,http://www.marriott.com/hotels/travel/tpafi-fairfield-inn-and-suites-tampa-brandon/,2.0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Courtyard  Brandon,10152 Palm River Road TampaFL 33619,8136619559,https://www.booking.com/hotel/us/courtyard-tampa-brandon.htm,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Hampton Inn & Suites  Ybor City Downtown,1301 East 7th Avenue TampaFlorida 33605,8132476700,http://hamptoninn3.hilton.com/en/hotels/florida/hampton-inn-and-suites-tampa-ybor-city-downtown-TPAY,2.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Microtel Inn & Suites By Wyndham Zephyrhills,7839 Gall Blvd. ZephyrhillsFL 33541,8137832211,https://www.booking.com/hotel/us/microtel-inn--suites-by-wyndham-zephyrhills.htm,2.0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
Tampa,FL,Days Inn & Suites by Wyndham  / Raymond James Stadium,5405 North Church Ave TampaFlorida 33614,8137392244,https://www.agoda.com/partners/partnersearch.aspx?hid=6907482,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tampa,FL,SpringHill Suites  Brandon,1051 S Falkenburg Rd Tampa Fl 33619 TampaFL 33619,8136239990,https://www.booking.com/hotel/us/springhill-suites-tampa-brandon.htm,3.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Staybridge Suites  East Brandon,3624 North Falkenburg Road TampaFL 33619,8132274000,http://ichotelsgroup.com/redirect?path=hd&localeCode=en&hotelCode=TPASB,3.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
Tampa,FL,Suburban Extended Stay Hotel Airport,6902 W. Hillsborough Ave. TampaFL 33634,8138867799,https://www.choicehotels.com/florida/tampa/suburban-hotels/fl969?source=gyxt,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
